"","state_code","state_name","density","hispanic","afam","education","vap","county_fips","county_name","vote_16","vote_12","clinton_votes","obama_votes","trump_votes","romney_votes","midwest","twoway16","twoway12"
"1744","LA","Louisiana",14133.4034640352,0.0155461835033035,0.613660782213953,23466.4022161581,9071.00048831105,65,"Madison",4732,5187,2744,3154,1927,2000,FALSE,0.587454506529651,0.611951882033372
"1745","KY","Kentucky",7306.15453629193,0.0165493253269676,0.032976886164746,55386.195492384,69735.9985951018,37,"Campbell",42510,40177,14658,15080,25050,24240,FALSE,0.369144756724086,0.38351983723296
"1746","KY","Kentucky",2409.32258538653,0.0187568501581962,0.104461233733693,40515.5871760836,13059.0004102588,213,"Simpson",7531,7093,2144,2650,5077,4355,FALSE,0.29691178507132,0.378301213418986
"1747","LA","Louisiana",3906.66460394942,0.0313899501157158,0.326242480675425,47421.0829737848,53398.0009703189,45,"Iberia",32454,33397,10698,12132,20903,20892,FALSE,0.338533590709155,0.367369186046512
"1748","CA","California",7789.70636259209,0.606236385330822,0.0154688488200492,45379.8685826328,298055.011282586,107,"Tulare",114102,101100,47585,41752,58299,56956,FALSE,0.449406898114918,0.422984965757588
"1749","NV","Nevada",1579.5762899024,0.119778557689453,0.00301962457484765,61331,1506.00003325939,11,"Eureka",854,808,74,107,723,663,FALSE,0.0928481806775408,0.138961038961039
"1750","TX","Texas",11019.2997305221,0.95684621904969,0.000344442671307147,25708.3479530245,40290.0008111596,427,"Starr",11740,11883,9289,10260,2224,1547,FALSE,0.806827065056892,0.868976031167951
"1751","TX","Texas",4321.34539480787,0.356480856915261,0.0670326172538485,66620.4382626413,95128.999696821,187,"Guadalupe",57822,49514,18391,15744,36632,33117,FALSE,0.334242044236047,0.322220175600172
"1752","TX","Texas",1365.67318045232,0.043635029013468,0.0611146756413759,54161.2497483298,40525.0013359189,199,"Hardin",22780,21297,2780,3359,19606,17746,FALSE,0.1241847583311,0.159156597962568
"1753","TX","Texas",305.203449533213,0.308319678599984,0.0138662316719432,76563,874.000074505806,173,"Glasscock",604,578,34,44,553,526,FALSE,0.0579216354344123,0.0771929824561404
"1754","TX","Texas",1907.07346319093,0.238864964444199,0.0697790324452592,63407,4693.00008311868,205,"Hartley",1952,1913,173,184,1730,1708,FALSE,0.0909090909090909,0.0972515856236787
"1755","TX","Texas",1533.22814106872,0.0978751475324599,0.00405700204771999,45586.1370759166,15192.0002360642,337,"Montague",8604,7751,885,1116,7526,6549,FALSE,0.105219355605754,0.14559686888454
"1756","TX","Texas",2186.19382910588,0.143841138961151,0.0198030424475355,35117.2449550665,14421.0005050004,133,"Eastland",6963,6495,776,970,6011,5444,FALSE,0.11433623102991,0.151231680698472
"1757","TX","Texas",846.620680672204,0.0311018385021512,0.228427846607993,32042.3105442822,8537.00030741096,315,"Marion",4238,4282,1165,1495,2983,2733,FALSE,0.280858244937319,0.353595080416272
"1758","DE","Delaware",4916.65710225343,0.0575811699632024,0.25191916085912,56824.3226356971,121931.002436489,1,"Kent",74729,68680,33351,35527,36991,32135,FALSE,0.474126410963578,0.525065768082528
"1759","SC","South Carolina",2422.23725699576,0.0543919839059026,0.317064077519594,40875.952771278,53154.0011079386,47,"Greenwood",28763,28672,10711,11972,16961,16348,FALSE,0.387069962416884,0.42274011299435
"1760","SC","South Carolina",2510.18017402527,0.0523994861173411,0.374207869181587,46947.3730591069,21214.0008171499,37,"Edgefield",11644,11586,4491,4967,6842,6512,FALSE,0.396276361069443,0.432703197142608
"1761","KS","Kansas",1492.88825673151,0.0248318606681491,0.00655285170509612,42957.6292464218,4471.00020593405,201,"Washington",2765,2889,387,524,2194,2316,FALSE,0.149941882991089,0.184507042253521
"1762","KS","Kansas",2070.37571260286,0.175831410897712,0.00428053618929753,43422.5541652947,2316.00014139712,47,"Edwards",1319,1385,212,298,1037,1059,FALSE,0.169735788630905,0.219602063375092
"1763","KS","Kansas",3588.92275442193,0.0495613057433536,0.0515623107292784,45852.4853009081,5280.00043673813,53,"Ellsworth",2679,2712,521,702,1969,1930,FALSE,0.209236947791165,0.266717325227964
"1764","NY","New York",153434.988197867,0.254482543978476,0.136897465833789,74962.0773457269,1351438.00333056,61,"New York",668939,600291,579013,502674,64929,89559,FALSE,0.899169490419945,0.84877742375045
"1765","FL","Florida",3487.75887011351,0.0765410102260581,0.103816814562144,62822.6955387316,140694.999380752,19,"Clay",107317,96589,27822,25759,74963,70022,FALSE,0.270681519676996,0.268936427892797
"1766","NY","New York",10002.8143817797,0.156512786778035,0.11836554079291,87357.2231501474,224107.000148535,87,"Rockland",135087,124645,69342,65793,60911,57428,FALSE,0.532363937874751,0.533943077884452
"1767","FL","Florida",10622.8716858363,0.0557594405688588,0.30869694872756,53632.5647795994,221514.005378902,73,"Leon",153881,148353,92068,90881,53821,55805,FALSE,0.63108253535222,0.6195615123461
